"Step"," PPO (default), levels 1-10, aai_timescale=300, 5M time steps - rollout/ep_rew_mean"," PPO (default), levels 1-10, aai_timescale=300, 5M time steps - rollout/ep_rew_mean__MIN"," PPO (default), levels 1-10, aai_timescale=300, 5M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-10, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-10, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-10, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-9, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-9, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-9, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-8, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-8, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-8, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-7, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-7, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-7, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-6, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-6, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-6, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-5, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-5, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-5, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-4, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-4, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-4, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-3, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-3, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-3, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-2, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-2, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-2, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), level 1, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), level 1, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), level 1, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX"
"34","-0.9301300048828125","-0.9301300048828125","-0.9301300048828125","-0.9587879776954651","-0.9587879776954651","-0.9587879776954651","-0.07703597843647003","-0.07703597843647003","-0.07703597843647003","-0.7274659872055054","-0.7274659872055054","-0.7274659872055054","-0.7057139873504639","-0.7057139873504639","-0.7057139873504639","-0.4082460105419159","-0.4082460105419159","-0.4082460105419159","-0.7866680026054382","-0.7866680026054382","-0.7866680026054382","-0.22033800184726715","-0.22033800184726715","-0.22033800184726715","0.8860680460929871","0.8860680460929871","0.8860680460929871","2.0057849884033203","2.0057849884033203","2.0057849884033203","0.4124220311641693","0.4124220311641693","0.4124220311641693"
"35","-0.917277991771698","-0.917277991771698","-0.917277991771698","-0.9587879776954651","-0.9587879776954651","-0.9587879776954651","-0.06508997827768326","-0.06508997827768326","-0.06508997827768326","-0.729997992515564","-0.729997992515564","-0.729997992515564","-0.6699740290641785","-0.6699740290641785","-0.6699740290641785","-0.4082379937171936","-0.4082379937171936","-0.4082379937171936","-0.7866680026054382","-0.7866680026054382","-0.7866680026054382","-0.24604399502277374","-0.24604399502277374","-0.24604399502277374","0.8863680362701416","0.8863680362701416","0.8863680362701416","2.0944271087646484","2.0944271087646484","2.0944271087646484","0.4766460359096527","0.4766460359096527","0.4766460359096527"
"36","-0.9182819724082947","-0.9182819724082947","-0.9182819724082947","-0.951665997505188","-0.951665997505188","-0.951665997505188","-0.10332997888326645","-0.10332997888326645","-0.10332997888326645","-0.7151619791984558","-0.7151619791984558","-0.7151619791984558","-0.6699659824371338","-0.6699659824371338","-0.6699659824371338","-0.45419201254844666","-0.45419201254844666","-0.45419201254844666","-0.7834020256996155","-0.7834020256996155","-0.7834020256996155","-0.3113900125026703","-0.3113900125026703","-0.3113900125026703","0.8306780457496643","0.8306780457496643","0.8306780457496643","2.5062191486358643","2.5062191486358643","2.5062191486358643","0.4766460359096527","0.4766460359096527","0.4766460359096527"
"37","-0.8899520039558411","-0.8899520039558411","-0.8899520039558411","-0.945688009262085","-0.945688009262085","-0.945688009262085","-0.16205398738384247","-0.16205398738384247","-0.16205398738384247","-0.7151740193367004","-0.7151740193367004","-0.7151740193367004","-0.6342719793319702","-0.6342719793319702","-0.6342719793319702","-0.42566001415252686","-0.42566001415252686","-0.42566001415252686","-0.7647960186004639","-0.7647960186004639","-0.7647960186004639","-0.2548440098762512","-0.2548440098762512","-0.2548440098762512","0.8547600507736206","0.8547600507736206","0.8547600507736206","2.5471091270446777","2.5471091270446777","2.5471091270446777","0.6159440279006958","0.6159440279006958","0.6159440279006958"
"38","-0.8899480104446411","-0.8899480104446411","-0.8899480104446411","-0.9606860280036926","-0.9606860280036926","-0.9606860280036926","-0.1091119796037674","-0.1091119796037674","-0.1091119796037674","-0.7139700055122375","-0.7139700055122375","-0.7139700055122375","-0.6342759728431702","-0.6342759728431702","-0.6342759728431702","-0.41778600215911865","-0.41778600215911865","-0.41778600215911865","-0.7647960186004639","-0.7647960186004639","-0.7647960186004639","-0.2569119930267334","-0.2569119930267334","-0.2569119930267334","0.7105780243873596","0.7105780243873596","0.7105780243873596","2.1805710792541504","2.1805710792541504","2.1805710792541504","0.6258800029754639","0.6258800029754639","0.6258800029754639"
"39","-0.8899480104446411","-0.8899480104446411","-0.8899480104446411","-0.9606860280036926","-0.9606860280036926","-0.9606860280036926","-0.035411980003118515","-0.035411980003118515","-0.035411980003118515","-0.7331839799880981","-0.7331839799880981","-0.7331839799880981","-0.6458579897880554","-0.6458579897880554","-0.6458579897880554","-0.3656519949436188","-0.3656519949436188","-0.3656519949436188","-0.7647960186004639","-0.7647960186004639","-0.7647960186004639","-0.2538740038871765","-0.2538740038871765","-0.2538740038871765","0.6924900412559509","0.6924900412559509","0.6924900412559509","2.284780979156494","2.284780979156494","2.284780979156494","0.6945760250091553","0.6945760250091553","0.6945760250091553"
"40","-0.8906800150871277","-0.8906800150871277","-0.8906800150871277","-0.9606980085372925","-0.9606980085372925","-0.9606980085372925","-0.03541997820138931","-0.03541997820138931","-0.03541997820138931","-0.743698000907898","-0.743698000907898","-0.743698000907898","-0.642911970615387","-0.642911970615387","-0.642911970615387","-0.3351460099220276","-0.3351460099220276","-0.3351460099220276","-0.7149400115013123","-0.7149400115013123","-0.7149400115013123","-0.2621519863605499","-0.2621519863605499","-0.2621519863605499","0.686348021030426","0.686348021030426","0.686348021030426","2.329206943511963","2.329206943511963","2.329206943511963","0.6945760250091553","0.6945760250091553","0.6945760250091553"
"41","-0.8906880021095276","-0.8906880021095276","-0.8906880021095276","-0.9607020020484924","-0.9607020020484924","-0.9607020020484924","0.04256802052259445","0.04256802052259445","0.04256802052259445","-0.743698000907898","-0.743698000907898","-0.743698000907898","-0.6429039835929871","-0.6429039835929871","-0.6429039835929871","-0.3013460040092468","-0.3013460040092468","-0.3013460040092468","-0.7211819887161255","-0.7211819887161255","-0.7211819887161255","-0.14469200372695923","-0.14469200372695923","-0.14469200372695923","0.9692060351371765","0.9692060351371765","0.9692060351371765","2.329206943511963","2.329206943511963","2.329206943511963","0.6945760250091553","0.6945760250091553","0.6945760250091553"
"42","-0.8906959891319275","-0.8906959891319275","-0.8906959891319275","-0.9607099890708923","-0.9607099890708923","-0.9607099890708923","-0.0005999800050631166","-0.0005999800050631166","-0.0005999800050631166","-0.7734339833259583","-0.7734339833259583","-0.7734339833259583","-0.6429039835929871","-0.6429039835929871","-0.6429039835929871","-0.32567399740219116","-0.32567399740219116","-0.32567399740219116","-0.7247380018234253","-0.7247380018234253","-0.7247380018234253","-0.144664004445076","-0.144664004445076","-0.144664004445076","0.9213700294494629","0.9213700294494629","0.9213700294494629","2.6703171730041504","2.6703171730041504","2.6703171730041504","0.8243120312690735","0.8243120312690735","0.8243120312690735"
"43","-0.8969879746437073","-0.8969879746437073","-0.8969879746437073","-0.9607660174369812","-0.9607660174369812","-0.9607660174369812","0.008940019644796848","0.008940019644796848","0.008940019644796848","-0.7734419703483582","-0.7734419703483582","-0.7734419703483582","-0.6678699851036072","-0.6678699851036072","-0.6678699851036072","-0.26385000348091125","-0.26385000348091125","-0.26385000348091125","-0.724698007106781","-0.724698007106781","-0.724698007106781","-0.1713940054178238","-0.1713940054178238","-0.1713940054178238","0.4998500347137451","0.4998500347137451","0.4998500347137451","2.668825149536133","2.668825149536133","2.668825149536133","0.9150120615959167","0.9150120615959167","0.9150120615959167"
"44","-0.8969879746437073","-0.8969879746437073","-0.8969879746437073","-0.9607700109481812","-0.9607700109481812","-0.9607700109481812","0.027846019715070724","0.027846019715070724","0.027846019715070724","-0.7926200032234192","-0.7926200032234192","-0.7926200032234192","-0.6527360081672668","-0.6527360081672668","-0.6527360081672668","-0.2373960018157959","-0.2373960018157959","-0.2373960018157959","-0.724698007106781","-0.724698007106781","-0.724698007106781","-0.18008799850940704","-0.18008799850940704","-0.18008799850940704","0.5001620054244995","0.5001620054244995","0.5001620054244995","2.2001941204071045","2.2001941204071045","2.2001941204071045","0.9309660196304321","0.9309660196304321","0.9309660196304321"
"45","-0.8964800238609314","-0.8964800238609314","-0.8964800238609314","-0.9585899710655212","-0.9585899710655212","-0.9585899710655212","-0.2767980098724365","-0.2767980098724365","-0.2767980098724365","-0.810621976852417","-0.810621976852417","-0.810621976852417","-0.665116012096405","-0.665116012096405","-0.665116012096405","-0.3183459937572479","-0.3183459937572479","-0.3183459937572479","-0.7812719941139221","-0.7812719941139221","-0.7812719941139221","-0.2478419989347458","-0.2478419989347458","-0.2478419989347458","0.5995240211486816","0.5995240211486816","0.5995240211486816","2.199540138244629","2.199540138244629","2.199540138244629","0.8985780477523804","0.8985780477523804","0.8985780477523804"
"46","-0.8965200185775757","-0.8965200185775757","-0.8965200185775757","-0.9574699997901917","-0.9574699997901917","-0.9574699997901917","-0.24748200178146362","-0.24748200178146362","-0.24748200178146362","-0.8001319766044617","-0.8001319766044617","-0.8001319766044617","-0.631193995475769","-0.631193995475769","-0.631193995475769","-0.4416860044002533","-0.4416860044002533","-0.4416860044002533","-0.7441139817237854","-0.7441139817237854","-0.7441139817237854","-0.29349398612976074","-0.29349398612976074","-0.29349398612976074","0.6458280086517334","0.6458280086517334","0.6458280086517334","2.2101380825042725","2.2101380825042725","2.2101380825042725","0.8985780477523804","0.8985780477523804","0.8985780477523804"
"47","-0.8945840001106262","-0.8945840001106262","-0.8945840001106262","-0.9574699997901917","-0.9574699997901917","-0.9574699997901917","-0.24563999474048615","-0.24563999474048615","-0.24563999474048615","-0.8001319766044617","-0.8001319766044617","-0.8001319766044617","-0.6038299798965454","-0.6038299798965454","-0.6038299798965454","-0.44638198614120483","-0.44638198614120483","-0.44638198614120483","-0.7544620037078857","-0.7544620037078857","-0.7544620037078857","-0.3362019956111908","-0.3362019956111908","-0.3362019956111908","0.5612320303916931","0.5612320303916931","0.5612320303916931","2.2380101680755615","2.2380101680755615","2.2380101680755615","0.9639440178871155","0.9639440178871155","0.9639440178871155"
"48","-0.881197988986969","-0.881197988986969","-0.881197988986969","-0.9585859775543213","-0.9585859775543213","-0.9585859775543213","-0.2456279993057251","-0.2456279993057251","-0.2456279993057251","-0.8350480198860168","-0.8350480198860168","-0.8350480198860168","-0.6038299798965454","-0.6038299798965454","-0.6038299798965454","-0.4463900029659271","-0.4463900029659271","-0.4463900029659271","-0.7511699795722961","-0.7511699795722961","-0.7511699795722961","-0.3749220073223114","-0.3749220073223114","-0.3749220073223114","0.5551600456237793","0.5551600456237793","0.5551600456237793","2.56449818611145","2.56449818611145","2.56449818611145","0.9517080187797546","0.9517080187797546","0.9517080187797546"
"49","-0.8695279955863953","-0.8695279955863953","-0.8695279955863953","-0.9566140174865723","-0.9566140174865723","-0.9566140174865723","-0.2842560112476349","-0.2842560112476349","-0.2842560112476349","-0.860539972782135","-0.860539972782135","-0.860539972782135","-0.6034539937973022","-0.6034539937973022","-0.6034539937973022","-0.3976860046386719","-0.3976860046386719","-0.3976860046386719","-0.7583979964256287","-0.7583979964256287","-0.7583979964256287","-0.2665959894657135","-0.2665959894657135","-0.2665959894657135","0.5554720163345337","0.5554720163345337","0.5554720163345337","2.139608144760132","2.139608144760132","2.139608144760132","0.9282820224761963","0.9282820224761963","0.9282820224761963"
"50","-0.8695279955863953","-0.8695279955863953","-0.8695279955863953","-0.9566140174865723","-0.9566140174865723","-0.9566140174865723","-0.2758539915084839","-0.2758539915084839","-0.2758539915084839","-0.85834801197052","-0.85834801197052","-0.85834801197052","-0.6034500002861023","-0.6034500002861023","-0.6034500002861023","-0.377703994512558","-0.377703994512558","-0.377703994512558","-0.7583900094032288","-0.7583900094032288","-0.7583900094032288","-0.20062200725078583","-0.20062200725078583","-0.20062200725078583","0.5554720163345337","0.5554720163345337","0.5554720163345337","2.1110880374908447","2.1110880374908447","2.1110880374908447","0.945292055606842","0.945292055606842","0.945292055606842"
"51","-0.8414300084114075","-0.8414300084114075","-0.8414300084114075","-0.9529740214347839","-0.9529740214347839","-0.9529740214347839","-0.2667120099067688","-0.2667120099067688","-0.2667120099067688","-0.8718519806861877","-0.8718519806861877","-0.8718519806861877","-0.6408159732818604","-0.6408159732818604","-0.6408159732818604","-0.37768399715423584","-0.37768399715423584","-0.37768399715423584","-0.7751519680023193","-0.7751519680023193","-0.7751519680023193","-0.2144239991903305","-0.2144239991903305","-0.2144239991903305","0.870180070400238","0.870180070400238","0.870180070400238","2.125012159347534","2.125012159347534","2.125012159347534","0.945292055606842","0.945292055606842","0.945292055606842"
"52","-0.8288519978523254","-0.8288519978523254","-0.8288519978523254","-0.9529780149459839","-0.9529780149459839","-0.9529780149459839","-0.34353598952293396","-0.34353598952293396","-0.34353598952293396","-0.8613920211791992","-0.8613920211791992","-0.8613920211791992","-0.6067739725112915","-0.6067739725112915","-0.6067739725112915","-0.4169979989528656","-0.4169979989528656","-0.4169979989528656","-0.7751559615135193","-0.7751559615135193","-0.7751559615135193","-0.23392599821090698","-0.23392599821090698","-0.23392599821090698","0.8648940324783325","0.8648940324783325","0.8648940324783325","2.125012159347534","2.125012159347534","2.125012159347534","1.173728108406067","1.173728108406067","1.173728108406067"
"53","-0.8288480043411255","-0.8288480043411255","-0.8288480043411255","-0.9529740214347839","-0.9529740214347839","-0.9529740214347839","-0.31419798731803894","-0.31419798731803894","-0.31419798731803894","-0.8613839745521545","-0.8613839745521545","-0.8613839745521545","-0.5877559781074524","-0.5877559781074524","-0.5877559781074524","-0.4366320073604584","-0.4366320073604584","-0.4366320073604584","-0.7556139826774597","-0.7556139826774597","-0.7556139826774597","-0.25973400473594666","-0.25973400473594666","-0.25973400473594666","0.4721340239048004","0.4721340239048004","0.4721340239048004","2.430026054382324","2.430026054382324","2.430026054382324","1.1043400764465332","1.1043400764465332","1.1043400764465332"
"54","-0.8771160244941711","-0.8771160244941711","-0.8771160244941711","-1.012868046760559","-1.012868046760559","-1.012868046760559","-0.3546760082244873","-0.3546760082244873","-0.3546760082244873","-0.8545240163803101","-0.8545240163803101","-0.8545240163803101","-0.613323986530304","-0.613323986530304","-0.613323986530304","-0.3945539891719818","-0.3945539891719818","-0.3945539891719818","-0.7546579837799072","-0.7546579837799072","-0.7546579837799072","-0.2734290063381195","-0.2734290063381195","-0.2734290063381195","0.47321802377700806","0.47321802377700806","0.47321802377700806","2.4680161476135254","2.4680161476135254","2.4680161476135254","0.9400080442428589","0.9400080442428589","0.9400080442428589"
"55","-0.8626520037651062","-0.8626520037651062","-0.8626520037651062","-0.9891800284385681","-0.9891800284385681","-0.9891800284385681","-0.35468000173568726","-0.35468000173568726","-0.35468000173568726","-0.7781000137329102","-0.7781000137329102","-0.7781000137329102","-0.6718199849128723","-0.6718199849128723","-0.6718199849128723","-0.3945539891719818","-0.3945539891719818","-0.3945539891719818","-0.7546619772911072","-0.7546619772911072","-0.7546619772911072","-0.29749301075935364","-0.29749301075935364","-0.29749301075935364","0.41775602102279663","0.41775602102279663","0.41775602102279663","1.9646281003952026","1.9646281003952026","1.9646281003952026","0.9308960437774658","0.9308960437774658","0.9308960437774658"
"56","-0.8723419904708862","-0.8723419904708862","-0.8723419904708862","-0.9919319748878479","-0.9919319748878479","-0.9919319748878479","-0.4319080114364624","-0.4319080114364624","-0.4319080114364624","-0.7660359740257263","-0.7660359740257263","-0.7660359740257263","-0.579334020614624","-0.579334020614624","-0.579334020614624","-0.4499399960041046","-0.4499399960041046","-0.4499399960041046","-0.7546539902687073","-0.7546539902687073","-0.7546539902687073","-0.25766900181770325","-0.25766900181770325","-0.25766900181770325","0.47636401653289795","0.47636401653289795","0.47636401653289795","1.986112117767334","1.986112117767334","1.986112117767334","0.9308960437774658","0.9308960437774658","0.9308960437774658"
"57","-0.8418700098991394","-0.8418700098991394","-0.8418700098991394","-0.9442219734191895","-0.9442219734191895","-0.9442219734191895","-0.4383620023727417","-0.4383620023727417","-0.4383620023727417","-0.7604219913482666","-0.7604219913482666","-0.7604219913482666","-0.5793179869651794","-0.5793179869651794","-0.5793179869651794","-0.4218280017375946","-0.4218280017375946","-0.4218280017375946","-0.6777600049972534","-0.6777600049972534","-0.6777600049972534","-0.17631599307060242","-0.17631599307060242","-0.17631599307060242","0.47483402490615845","0.47483402490615845","0.47483402490615845","2.0032341480255127","2.0032341480255127","2.0032341480255127","0.9308960437774658","0.9308960437774658","0.9308960437774658"
"58","-0.8418700098991394","-0.8418700098991394","-0.8418700098991394","-0.9442219734191895","-0.9442219734191895","-0.9442219734191895","-0.4500359892845154","-0.4500359892845154","-0.4500359892845154","-0.7604179978370667","-0.7604179978370667","-0.7604179978370667","-0.5793259739875793","-0.5793259739875793","-0.5793259739875793","-0.42184001207351685","-0.42184001207351685","-0.42184001207351685","-0.6621620059013367","-0.6621620059013367","-0.6621620059013367","-0.15750999748706818","-0.15750999748706818","-0.15750999748706818","0.4953320324420929","0.4953320324420929","0.4953320324420929","2.049208164215088","2.049208164215088","2.049208164215088","1.2114640474319458","1.2114640474319458","1.2114640474319458"
